,label,filename,filepath
5368,Impressionism,Pierre-Auguste_Renoir_8.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_8.jpg
5369,Impressionism,Pierre-Auguste_Renoir_80.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_80.jpg
5370,Impressionism,Pierre-Auguste_Renoir_81.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_81.jpg
5371,Impressionism,Pierre-Auguste_Renoir_82.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_82.jpg
5372,Impressionism,Pierre-Auguste_Renoir_85.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_85.jpg
5373,Impressionism,Pierre-Auguste_Renoir_86.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_86.jpg
5374,Impressionism,Pierre-Auguste_Renoir_88.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_88.jpg
5375,Impressionism,Pierre-Auguste_Renoir_89.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_89.jpg
5376,Impressionism,Pierre-Auguste_Renoir_9.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_9.jpg
5377,Impressionism,Pierre-Auguste_Renoir_90.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_90.jpg
5378,Impressionism,Pierre-Auguste_Renoir_92.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_92.jpg
5379,Impressionism,Pierre-Auguste_Renoir_93.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_93.jpg
5380,Impressionism,Pierre-Auguste_Renoir_94.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_94.jpg
5381,Impressionism,Pierre-Auguste_Renoir_95.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_95.jpg
5382,Impressionism,Pierre-Auguste_Renoir_96.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_96.jpg
5383,Impressionism,Pierre-Auguste_Renoir_97.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_97.jpg
5384,Impressionism,Pierre-Auguste_Renoir_99.jpg,../train_images\Impressionism\Pierre-Auguste_Renoir_99.jpg
5385,Pop Art,Andy_Warhol_10.jpg,../train_images\Pop Art\Andy_Warhol_10.jpg
5386,Pop Art,Andy_Warhol_100.jpg,../train_images\Pop Art\Andy_Warhol_100.jpg
5387,Pop Art,Andy_Warhol_101.jpg,../train_images\Pop Art\Andy_Warhol_101.jpg
5388,Pop Art,Andy_Warhol_102.jpg,../train_images\Pop Art\Andy_Warhol_102.jpg
5389,Pop Art,Andy_Warhol_103.jpg,../train_images\Pop Art\Andy_Warhol_103.jpg
5390,Pop Art,Andy_Warhol_104.jpg,../train_images\Pop Art\Andy_Warhol_104.jpg
5391,Pop Art,Andy_Warhol_105.jpg,../train_images\Pop Art\Andy_Warhol_105.jpg
5392,Pop Art,Andy_Warhol_106.jpg,../train_images\Pop Art\Andy_Warhol_106.jpg
5393,Pop Art,Andy_Warhol_107.jpg,../train_images\Pop Art\Andy_Warhol_107.jpg
5394,Pop Art,Andy_Warhol_109.jpg,../train_images\Pop Art\Andy_Warhol_109.jpg
5395,Pop Art,Andy_Warhol_11.jpg,../train_images\Pop Art\Andy_Warhol_11.jpg
5396,Pop Art,Andy_Warhol_111.jpg,../train_images\Pop Art\Andy_Warhol_111.jpg
5397,Pop Art,Andy_Warhol_112.jpg,../train_images\Pop Art\Andy_Warhol_112.jpg
5398,Pop Art,Andy_Warhol_113.jpg,../train_images\Pop Art\Andy_Warhol_113.jpg
5399,Pop Art,Andy_Warhol_115.jpg,../train_images\Pop Art\Andy_Warhol_115.jpg
5400,Pop Art,Andy_Warhol_116.jpg,../train_images\Pop Art\Andy_Warhol_116.jpg
5401,Pop Art,Andy_Warhol_117.jpg,../train_images\Pop Art\Andy_Warhol_117.jpg
5402,Pop Art,Andy_Warhol_118.jpg,../train_images\Pop Art\Andy_Warhol_118.jpg
5403,Pop Art,Andy_Warhol_119.jpg,../train_images\Pop Art\Andy_Warhol_119.jpg
5404,Pop Art,Andy_Warhol_12.jpg,../train_images\Pop Art\Andy_Warhol_12.jpg
5405,Pop Art,Andy_Warhol_120.jpg,../train_images\Pop Art\Andy_Warhol_120.jpg
5406,Pop Art,Andy_Warhol_121.jpg,../train_images\Pop Art\Andy_Warhol_121.jpg
5407,Pop Art,Andy_Warhol_122.jpg,../train_images\Pop Art\Andy_Warhol_122.jpg
5408,Pop Art,Andy_Warhol_123.jpg,../train_images\Pop Art\Andy_Warhol_123.jpg
5409,Pop Art,Andy_Warhol_124.jpg,../train_images\Pop Art\Andy_Warhol_124.jpg
5410,Pop Art,Andy_Warhol_127.jpg,../train_images\Pop Art\Andy_Warhol_127.jpg
5411,Pop Art,Andy_Warhol_128.jpg,../train_images\Pop Art\Andy_Warhol_128.jpg
5412,Pop Art,Andy_Warhol_129.jpg,../train_images\Pop Art\Andy_Warhol_129.jpg
5413,Pop Art,Andy_Warhol_130.jpg,../train_images\Pop Art\Andy_Warhol_130.jpg
5414,Pop Art,Andy_Warhol_131.jpg,../train_images\Pop Art\Andy_Warhol_131.jpg
5415,Pop Art,Andy_Warhol_132.jpg,../train_images\Pop Art\Andy_Warhol_132.jpg
5416,Pop Art,Andy_Warhol_133.jpg,../train_images\Pop Art\Andy_Warhol_133.jpg
5417,Pop Art,Andy_Warhol_135.jpg,../train_images\Pop Art\Andy_Warhol_135.jpg
5418,Pop Art,Andy_Warhol_136.jpg,../train_images\Pop Art\Andy_Warhol_136.jpg
5419,Pop Art,Andy_Warhol_137.jpg,../train_images\Pop Art\Andy_Warhol_137.jpg
5420,Pop Art,Andy_Warhol_138.jpg,../train_images\Pop Art\Andy_Warhol_138.jpg
5421,Pop Art,Andy_Warhol_139.jpg,../train_images\Pop Art\Andy_Warhol_139.jpg
5422,Pop Art,Andy_Warhol_14.jpg,../train_images\Pop Art\Andy_Warhol_14.jpg
5423,Pop Art,Andy_Warhol_140.jpg,../train_images\Pop Art\Andy_Warhol_140.jpg
5424,Pop Art,Andy_Warhol_141.jpg,../train_images\Pop Art\Andy_Warhol_141.jpg
5425,Pop Art,Andy_Warhol_143.jpg,../train_images\Pop Art\Andy_Warhol_143.jpg
5426,Pop Art,Andy_Warhol_144.jpg,../train_images\Pop Art\Andy_Warhol_144.jpg
5427,Pop Art,Andy_Warhol_145.jpg,../train_images\Pop Art\Andy_Warhol_145.jpg
5428,Pop Art,Andy_Warhol_147.jpg,../train_images\Pop Art\Andy_Warhol_147.jpg
5429,Pop Art,Andy_Warhol_148.jpg,../train_images\Pop Art\Andy_Warhol_148.jpg
5430,Pop Art,Andy_Warhol_149.jpg,../train_images\Pop Art\Andy_Warhol_149.jpg
5431,Pop Art,Andy_Warhol_15.jpg,../train_images\Pop Art\Andy_Warhol_15.jpg
5432,Pop Art,Andy_Warhol_150.jpg,../train_images\Pop Art\Andy_Warhol_150.jpg
5433,Pop Art,Andy_Warhol_151.jpg,../train_images\Pop Art\Andy_Warhol_151.jpg
5434,Pop Art,Andy_Warhol_153.jpg,../train_images\Pop Art\Andy_Warhol_153.jpg
5435,Pop Art,Andy_Warhol_154.jpg,../train_images\Pop Art\Andy_Warhol_154.jpg
5436,Pop Art,Andy_Warhol_155.jpg,../train_images\Pop Art\Andy_Warhol_155.jpg
5437,Pop Art,Andy_Warhol_156.jpg,../train_images\Pop Art\Andy_Warhol_156.jpg
5438,Pop Art,Andy_Warhol_157.jpg,../train_images\Pop Art\Andy_Warhol_157.jpg
5439,Pop Art,Andy_Warhol_158.jpg,../train_images\Pop Art\Andy_Warhol_158.jpg
5440,Pop Art,Andy_Warhol_159.jpg,../train_images\Pop Art\Andy_Warhol_159.jpg
5441,Pop Art,Andy_Warhol_16.jpg,../train_images\Pop Art\Andy_Warhol_16.jpg
5442,Pop Art,Andy_Warhol_160.jpg,../train_images\Pop Art\Andy_Warhol_160.jpg
5443,Pop Art,Andy_Warhol_163.jpg,../train_images\Pop Art\Andy_Warhol_163.jpg
5444,Pop Art,Andy_Warhol_164.jpg,../train_images\Pop Art\Andy_Warhol_164.jpg
5445,Pop Art,Andy_Warhol_165.jpg,../train_images\Pop Art\Andy_Warhol_165.jpg
5446,Pop Art,Andy_Warhol_166.jpg,../train_images\Pop Art\Andy_Warhol_166.jpg
5447,Pop Art,Andy_Warhol_167.jpg,../train_images\Pop Art\Andy_Warhol_167.jpg
5448,Pop Art,Andy_Warhol_172.jpg,../train_images\Pop Art\Andy_Warhol_172.jpg
5449,Pop Art,Andy_Warhol_173.jpg,../train_images\Pop Art\Andy_Warhol_173.jpg
5450,Pop Art,Andy_Warhol_174.jpg,../train_images\Pop Art\Andy_Warhol_174.jpg
5451,Pop Art,Andy_Warhol_175.jpg,../train_images\Pop Art\Andy_Warhol_175.jpg
5452,Pop Art,Andy_Warhol_176.jpg,../train_images\Pop Art\Andy_Warhol_176.jpg
5453,Pop Art,Andy_Warhol_177.jpg,../train_images\Pop Art\Andy_Warhol_177.jpg
5454,Pop Art,Andy_Warhol_178.jpg,../train_images\Pop Art\Andy_Warhol_178.jpg
5455,Pop Art,Andy_Warhol_179.jpg,../train_images\Pop Art\Andy_Warhol_179.jpg
5456,Pop Art,Andy_Warhol_18.jpg,../train_images\Pop Art\Andy_Warhol_18.jpg
5457,Pop Art,Andy_Warhol_180.jpg,../train_images\Pop Art\Andy_Warhol_180.jpg
5458,Pop Art,Andy_Warhol_19.jpg,../train_images\Pop Art\Andy_Warhol_19.jpg
5459,Pop Art,Andy_Warhol_20.jpg,../train_images\Pop Art\Andy_Warhol_20.jpg
5460,Pop Art,Andy_Warhol_21.jpg,../train_images\Pop Art\Andy_Warhol_21.jpg
5461,Pop Art,Andy_Warhol_22.jpg,../train_images\Pop Art\Andy_Warhol_22.jpg
5462,Pop Art,Andy_Warhol_23.jpg,../train_images\Pop Art\Andy_Warhol_23.jpg
5463,Pop Art,Andy_Warhol_24.jpg,../train_images\Pop Art\Andy_Warhol_24.jpg
5464,Pop Art,Andy_Warhol_25.jpg,../train_images\Pop Art\Andy_Warhol_25.jpg
5465,Pop Art,Andy_Warhol_26.jpg,../train_images\Pop Art\Andy_Warhol_26.jpg
5466,Pop Art,Andy_Warhol_27.jpg,../train_images\Pop Art\Andy_Warhol_27.jpg
5467,Pop Art,Andy_Warhol_28.jpg,../train_images\Pop Art\Andy_Warhol_28.jpg
5468,Pop Art,Andy_Warhol_29.jpg,../train_images\Pop Art\Andy_Warhol_29.jpg
5469,Pop Art,Andy_Warhol_3.jpg,../train_images\Pop Art\Andy_Warhol_3.jpg
5470,Pop Art,Andy_Warhol_30.jpg,../train_images\Pop Art\Andy_Warhol_30.jpg
5471,Pop Art,Andy_Warhol_31.jpg,../train_images\Pop Art\Andy_Warhol_31.jpg
5472,Pop Art,Andy_Warhol_32.jpg,../train_images\Pop Art\Andy_Warhol_32.jpg
5473,Pop Art,Andy_Warhol_34.jpg,../train_images\Pop Art\Andy_Warhol_34.jpg
5474,Pop Art,Andy_Warhol_35.jpg,../train_images\Pop Art\Andy_Warhol_35.jpg
5475,Pop Art,Andy_Warhol_36.jpg,../train_images\Pop Art\Andy_Warhol_36.jpg
5476,Pop Art,Andy_Warhol_37.jpg,../train_images\Pop Art\Andy_Warhol_37.jpg
5477,Pop Art,Andy_Warhol_38.jpg,../train_images\Pop Art\Andy_Warhol_38.jpg
5478,Pop Art,Andy_Warhol_39.jpg,../train_images\Pop Art\Andy_Warhol_39.jpg
5479,Pop Art,Andy_Warhol_4.jpg,../train_images\Pop Art\Andy_Warhol_4.jpg
5480,Pop Art,Andy_Warhol_41.jpg,../train_images\Pop Art\Andy_Warhol_41.jpg
5481,Pop Art,Andy_Warhol_42.jpg,../train_images\Pop Art\Andy_Warhol_42.jpg
5482,Pop Art,Andy_Warhol_43.jpg,../train_images\Pop Art\Andy_Warhol_43.jpg
5483,Pop Art,Andy_Warhol_44.jpg,../train_images\Pop Art\Andy_Warhol_44.jpg
5484,Pop Art,Andy_Warhol_45.jpg,../train_images\Pop Art\Andy_Warhol_45.jpg
5485,Pop Art,Andy_Warhol_46.jpg,../train_images\Pop Art\Andy_Warhol_46.jpg
5486,Pop Art,Andy_Warhol_47.jpg,../train_images\Pop Art\Andy_Warhol_47.jpg
5487,Pop Art,Andy_Warhol_48.jpg,../train_images\Pop Art\Andy_Warhol_48.jpg
5488,Pop Art,Andy_Warhol_49.jpg,../train_images\Pop Art\Andy_Warhol_49.jpg
5489,Pop Art,Andy_Warhol_51.jpg,../train_images\Pop Art\Andy_Warhol_51.jpg
5490,Pop Art,Andy_Warhol_52.jpg,../train_images\Pop Art\Andy_Warhol_52.jpg
5491,Pop Art,Andy_Warhol_54.jpg,../train_images\Pop Art\Andy_Warhol_54.jpg
5492,Pop Art,Andy_Warhol_55.jpg,../train_images\Pop Art\Andy_Warhol_55.jpg
5493,Pop Art,Andy_Warhol_56.jpg,../train_images\Pop Art\Andy_Warhol_56.jpg
5494,Pop Art,Andy_Warhol_57.jpg,../train_images\Pop Art\Andy_Warhol_57.jpg
5495,Pop Art,Andy_Warhol_58.jpg,../train_images\Pop Art\Andy_Warhol_58.jpg
5496,Pop Art,Andy_Warhol_59.jpg,../train_images\Pop Art\Andy_Warhol_59.jpg
5497,Pop Art,Andy_Warhol_6.jpg,../train_images\Pop Art\Andy_Warhol_6.jpg
5498,Pop Art,Andy_Warhol_60.jpg,../train_images\Pop Art\Andy_Warhol_60.jpg
5499,Pop Art,Andy_Warhol_61.jpg,../train_images\Pop Art\Andy_Warhol_61.jpg
5500,Pop Art,Andy_Warhol_62.jpg,../train_images\Pop Art\Andy_Warhol_62.jpg
5501,Pop Art,Andy_Warhol_63.jpg,../train_images\Pop Art\Andy_Warhol_63.jpg
5502,Pop Art,Andy_Warhol_64.jpg,../train_images\Pop Art\Andy_Warhol_64.jpg
5503,Pop Art,Andy_Warhol_65.jpg,../train_images\Pop Art\Andy_Warhol_65.jpg
5504,Pop Art,Andy_Warhol_67.jpg,../train_images\Pop Art\Andy_Warhol_67.jpg
5505,Pop Art,Andy_Warhol_68.jpg,../train_images\Pop Art\Andy_Warhol_68.jpg
5506,Pop Art,Andy_Warhol_69.jpg,../train_images\Pop Art\Andy_Warhol_69.jpg
5507,Pop Art,Andy_Warhol_7.jpg,../train_images\Pop Art\Andy_Warhol_7.jpg
5508,Pop Art,Andy_Warhol_71.jpg,../train_images\Pop Art\Andy_Warhol_71.jpg
5509,Pop Art,Andy_Warhol_72.jpg,../train_images\Pop Art\Andy_Warhol_72.jpg
5510,Pop Art,Andy_Warhol_73.jpg,../train_images\Pop Art\Andy_Warhol_73.jpg
5511,Pop Art,Andy_Warhol_74.jpg,../train_images\Pop Art\Andy_Warhol_74.jpg
5512,Pop Art,Andy_Warhol_76.jpg,../train_images\Pop Art\Andy_Warhol_76.jpg
5513,Pop Art,Andy_Warhol_77.jpg,../train_images\Pop Art\Andy_Warhol_77.jpg
5514,Pop Art,Andy_Warhol_78.jpg,../train_images\Pop Art\Andy_Warhol_78.jpg
5515,Pop Art,Andy_Warhol_79.jpg,../train_images\Pop Art\Andy_Warhol_79.jpg
5516,Pop Art,Andy_Warhol_8.jpg,../train_images\Pop Art\Andy_Warhol_8.jpg
5517,Pop Art,Andy_Warhol_80.jpg,../train_images\Pop Art\Andy_Warhol_80.jpg
5518,Pop Art,Andy_Warhol_81.jpg,../train_images\Pop Art\Andy_Warhol_81.jpg
5519,Pop Art,Andy_Warhol_82.jpg,../train_images\Pop Art\Andy_Warhol_82.jpg
5520,Pop Art,Andy_Warhol_84.jpg,../train_images\Pop Art\Andy_Warhol_84.jpg
5521,Pop Art,Andy_Warhol_85.jpg,../train_images\Pop Art\Andy_Warhol_85.jpg
5522,Pop Art,Andy_Warhol_9.jpg,../train_images\Pop Art\Andy_Warhol_9.jpg
5523,Pop Art,Andy_Warhol_90.jpg,../train_images\Pop Art\Andy_Warhol_90.jpg
5524,Pop Art,Andy_Warhol_91.jpg,../train_images\Pop Art\Andy_Warhol_91.jpg
5525,Pop Art,Andy_Warhol_92.jpg,../train_images\Pop Art\Andy_Warhol_92.jpg
5526,Pop Art,Andy_Warhol_93.jpg,../train_images\Pop Art\Andy_Warhol_93.jpg
5527,Pop Art,Andy_Warhol_94.jpg,../train_images\Pop Art\Andy_Warhol_94.jpg
5528,Pop Art,Andy_Warhol_96.jpg,../train_images\Pop Art\Andy_Warhol_96.jpg
5529,Pop Art,Andy_Warhol_98.jpg,../train_images\Pop Art\Andy_Warhol_98.jpg
5530,Pop Art,Andy_Warhol_99.jpg,../train_images\Pop Art\Andy_Warhol_99.jpg
5531,Pop Art,Pop Art_aug_0_1002.jpeg,../train_images\Pop Art\Pop Art_aug_0_1002.jpeg
5532,Pop Art,Pop Art_aug_0_1005.jpeg,../train_images\Pop Art\Pop Art_aug_0_1005.jpeg
5533,Pop Art,Pop Art_aug_0_1025.jpeg,../train_images\Pop Art\Pop Art_aug_0_1025.jpeg
5534,Pop Art,Pop Art_aug_0_1030.jpeg,../train_images\Pop Art\Pop Art_aug_0_1030.jpeg
5535,Pop Art,Pop Art_aug_0_1032.jpeg,../train_images\Pop Art\Pop Art_aug_0_1032.jpeg
5536,Pop Art,Pop Art_aug_0_1050.jpeg,../train_images\Pop Art\Pop Art_aug_0_1050.jpeg
5537,Pop Art,Pop Art_aug_0_1062.jpeg,../train_images\Pop Art\Pop Art_aug_0_1062.jpeg
5538,Pop Art,Pop Art_aug_0_1070.jpeg,../train_images\Pop Art\Pop Art_aug_0_1070.jpeg
5539,Pop Art,Pop Art_aug_0_1075.jpeg,../train_images\Pop Art\Pop Art_aug_0_1075.jpeg
5540,Pop Art,Pop Art_aug_0_1083.jpeg,../train_images\Pop Art\Pop Art_aug_0_1083.jpeg
5541,Pop Art,Pop Art_aug_0_1115.jpeg,../train_images\Pop Art\Pop Art_aug_0_1115.jpeg
5542,Pop Art,Pop Art_aug_0_1116.jpeg,../train_images\Pop Art\Pop Art_aug_0_1116.jpeg
5543,Pop Art,Pop Art_aug_0_1124.jpeg,../train_images\Pop Art\Pop Art_aug_0_1124.jpeg
5544,Pop Art,Pop Art_aug_0_1130.jpeg,../train_images\Pop Art\Pop Art_aug_0_1130.jpeg
5545,Pop Art,Pop Art_aug_0_1132.jpeg,../train_images\Pop Art\Pop Art_aug_0_1132.jpeg
5546,Pop Art,Pop Art_aug_0_1135.jpeg,../train_images\Pop Art\Pop Art_aug_0_1135.jpeg
5547,Pop Art,Pop Art_aug_0_114.jpeg,../train_images\Pop Art\Pop Art_aug_0_114.jpeg
5548,Pop Art,Pop Art_aug_0_1170.jpeg,../train_images\Pop Art\Pop Art_aug_0_1170.jpeg
5549,Pop Art,Pop Art_aug_0_1180.jpeg,../train_images\Pop Art\Pop Art_aug_0_1180.jpeg
5550,Pop Art,Pop Art_aug_0_1195.jpeg,../train_images\Pop Art\Pop Art_aug_0_1195.jpeg
5551,Pop Art,Pop Art_aug_0_1198.jpeg,../train_images\Pop Art\Pop Art_aug_0_1198.jpeg
5552,Pop Art,Pop Art_aug_0_1206.jpeg,../train_images\Pop Art\Pop Art_aug_0_1206.jpeg
5553,Pop Art,Pop Art_aug_0_1215.jpeg,../train_images\Pop Art\Pop Art_aug_0_1215.jpeg
5554,Pop Art,Pop Art_aug_0_1230.jpeg,../train_images\Pop Art\Pop Art_aug_0_1230.jpeg
5555,Pop Art,Pop Art_aug_0_1270.jpeg,../train_images\Pop Art\Pop Art_aug_0_1270.jpeg
5556,Pop Art,Pop Art_aug_0_1290.jpeg,../train_images\Pop Art\Pop Art_aug_0_1290.jpeg
5557,Pop Art,Pop Art_aug_0_1298.jpeg,../train_images\Pop Art\Pop Art_aug_0_1298.jpeg
5558,Pop Art,Pop Art_aug_0_1305.jpeg,../train_images\Pop Art\Pop Art_aug_0_1305.jpeg
5559,Pop Art,Pop Art_aug_0_1307.jpeg,../train_images\Pop Art\Pop Art_aug_0_1307.jpeg
5560,Pop Art,Pop Art_aug_0_1332.jpeg,../train_images\Pop Art\Pop Art_aug_0_1332.jpeg
5561,Pop Art,Pop Art_aug_0_1366.jpeg,../train_images\Pop Art\Pop Art_aug_0_1366.jpeg
5562,Pop Art,Pop Art_aug_0_1369.jpeg,../train_images\Pop Art\Pop Art_aug_0_1369.jpeg
5563,Pop Art,Pop Art_aug_0_1370.jpeg,../train_images\Pop Art\Pop Art_aug_0_1370.jpeg
5564,Pop Art,Pop Art_aug_0_1390.jpeg,../train_images\Pop Art\Pop Art_aug_0_1390.jpeg
5565,Pop Art,Pop Art_aug_0_140.jpeg,../train_images\Pop Art\Pop Art_aug_0_140.jpeg
5566,Pop Art,Pop Art_aug_0_1411.jpeg,../train_images\Pop Art\Pop Art_aug_0_1411.jpeg
5567,Pop Art,Pop Art_aug_0_1419.jpeg,../train_images\Pop Art\Pop Art_aug_0_1419.jpeg
5568,Pop Art,Pop Art_aug_0_1422.jpeg,../train_images\Pop Art\Pop Art_aug_0_1422.jpeg
5569,Pop Art,Pop Art_aug_0_1431.jpeg,../train_images\Pop Art\Pop Art_aug_0_1431.jpeg
5570,Pop Art,Pop Art_aug_0_1439.jpeg,../train_images\Pop Art\Pop Art_aug_0_1439.jpeg
5571,Pop Art,Pop Art_aug_0_1450.jpeg,../train_images\Pop Art\Pop Art_aug_0_1450.jpeg
5572,Pop Art,Pop Art_aug_0_1451.jpeg,../train_images\Pop Art\Pop Art_aug_0_1451.jpeg
5573,Pop Art,Pop Art_aug_0_1455.jpeg,../train_images\Pop Art\Pop Art_aug_0_1455.jpeg
5574,Pop Art,Pop Art_aug_0_1460.jpeg,../train_images\Pop Art\Pop Art_aug_0_1460.jpeg
5575,Pop Art,Pop Art_aug_0_1471.jpeg,../train_images\Pop Art\Pop Art_aug_0_1471.jpeg
5576,Pop Art,Pop Art_aug_0_1484.jpeg,../train_images\Pop Art\Pop Art_aug_0_1484.jpeg
5577,Pop Art,Pop Art_aug_0_1486.jpeg,../train_images\Pop Art\Pop Art_aug_0_1486.jpeg
5578,Pop Art,Pop Art_aug_0_1495.jpeg,../train_images\Pop Art\Pop Art_aug_0_1495.jpeg
5579,Pop Art,Pop Art_aug_0_15.jpeg,../train_images\Pop Art\Pop Art_aug_0_15.jpeg
5580,Pop Art,Pop Art_aug_0_1506.jpeg,../train_images\Pop Art\Pop Art_aug_0_1506.jpeg
5581,Pop Art,Pop Art_aug_0_1512.jpeg,../train_images\Pop Art\Pop Art_aug_0_1512.jpeg
5582,Pop Art,Pop Art_aug_0_1530.jpeg,../train_images\Pop Art\Pop Art_aug_0_1530.jpeg
5583,Pop Art,Pop Art_aug_0_1543.jpeg,../train_images\Pop Art\Pop Art_aug_0_1543.jpeg
5584,Pop Art,Pop Art_aug_0_1544.jpeg,../train_images\Pop Art\Pop Art_aug_0_1544.jpeg
5585,Pop Art,Pop Art_aug_0_1546.jpeg,../train_images\Pop Art\Pop Art_aug_0_1546.jpeg
5586,Pop Art,Pop Art_aug_0_1548.jpeg,../train_images\Pop Art\Pop Art_aug_0_1548.jpeg
5587,Pop Art,Pop Art_aug_0_1550.jpeg,../train_images\Pop Art\Pop Art_aug_0_1550.jpeg
5588,Pop Art,Pop Art_aug_0_1561.jpeg,../train_images\Pop Art\Pop Art_aug_0_1561.jpeg
5589,Pop Art,Pop Art_aug_0_1562.jpeg,../train_images\Pop Art\Pop Art_aug_0_1562.jpeg
5590,Pop Art,Pop Art_aug_0_159.jpeg,../train_images\Pop Art\Pop Art_aug_0_159.jpeg
5591,Pop Art,Pop Art_aug_0_1593.jpeg,../train_images\Pop Art\Pop Art_aug_0_1593.jpeg
5592,Pop Art,Pop Art_aug_0_1622.jpeg,../train_images\Pop Art\Pop Art_aug_0_1622.jpeg
5593,Pop Art,Pop Art_aug_0_1623.jpeg,../train_images\Pop Art\Pop Art_aug_0_1623.jpeg
5594,Pop Art,Pop Art_aug_0_1627.jpeg,../train_images\Pop Art\Pop Art_aug_0_1627.jpeg
5595,Pop Art,Pop Art_aug_0_164.jpeg,../train_images\Pop Art\Pop Art_aug_0_164.jpeg
5596,Pop Art,Pop Art_aug_0_1642.jpeg,../train_images\Pop Art\Pop Art_aug_0_1642.jpeg
5597,Pop Art,Pop Art_aug_0_1648.jpeg,../train_images\Pop Art\Pop Art_aug_0_1648.jpeg
5598,Pop Art,Pop Art_aug_0_1671.jpeg,../train_images\Pop Art\Pop Art_aug_0_1671.jpeg
5599,Pop Art,Pop Art_aug_0_1690.jpeg,../train_images\Pop Art\Pop Art_aug_0_1690.jpeg
5600,Pop Art,Pop Art_aug_0_1691.jpeg,../train_images\Pop Art\Pop Art_aug_0_1691.jpeg
5601,Pop Art,Pop Art_aug_0_1703.jpeg,../train_images\Pop Art\Pop Art_aug_0_1703.jpeg
5602,Pop Art,Pop Art_aug_0_1717.jpeg,../train_images\Pop Art\Pop Art_aug_0_1717.jpeg
5603,Pop Art,Pop Art_aug_0_1723.jpeg,../train_images\Pop Art\Pop Art_aug_0_1723.jpeg
5604,Pop Art,Pop Art_aug_0_1732.jpeg,../train_images\Pop Art\Pop Art_aug_0_1732.jpeg
5605,Pop Art,Pop Art_aug_0_1744.jpeg,../train_images\Pop Art\Pop Art_aug_0_1744.jpeg
5606,Pop Art,Pop Art_aug_0_1745.jpeg,../train_images\Pop Art\Pop Art_aug_0_1745.jpeg
5607,Pop Art,Pop Art_aug_0_1753.jpeg,../train_images\Pop Art\Pop Art_aug_0_1753.jpeg
5608,Pop Art,Pop Art_aug_0_1758.jpeg,../train_images\Pop Art\Pop Art_aug_0_1758.jpeg
5609,Pop Art,Pop Art_aug_0_1763.jpeg,../train_images\Pop Art\Pop Art_aug_0_1763.jpeg
5610,Pop Art,Pop Art_aug_0_1777.jpeg,../train_images\Pop Art\Pop Art_aug_0_1777.jpeg
5611,Pop Art,Pop Art_aug_0_179.jpeg,../train_images\Pop Art\Pop Art_aug_0_179.jpeg
5612,Pop Art,Pop Art_aug_0_1794.jpeg,../train_images\Pop Art\Pop Art_aug_0_1794.jpeg
5613,Pop Art,Pop Art_aug_0_1795.jpeg,../train_images\Pop Art\Pop Art_aug_0_1795.jpeg
5614,Pop Art,Pop Art_aug_0_1799.jpeg,../train_images\Pop Art\Pop Art_aug_0_1799.jpeg
5615,Pop Art,Pop Art_aug_0_1801.jpeg,../train_images\Pop Art\Pop Art_aug_0_1801.jpeg
5616,Pop Art,Pop Art_aug_0_1817.jpeg,../train_images\Pop Art\Pop Art_aug_0_1817.jpeg
5617,Pop Art,Pop Art_aug_0_1819.jpeg,../train_images\Pop Art\Pop Art_aug_0_1819.jpeg
5618,Pop Art,Pop Art_aug_0_1823.jpeg,../train_images\Pop Art\Pop Art_aug_0_1823.jpeg
5619,Pop Art,Pop Art_aug_0_1826.jpeg,../train_images\Pop Art\Pop Art_aug_0_1826.jpeg
5620,Pop Art,Pop Art_aug_0_1829.jpeg,../train_images\Pop Art\Pop Art_aug_0_1829.jpeg
5621,Pop Art,Pop Art_aug_0_1833.jpeg,../train_images\Pop Art\Pop Art_aug_0_1833.jpeg
5622,Pop Art,Pop Art_aug_0_1835.jpeg,../train_images\Pop Art\Pop Art_aug_0_1835.jpeg
5623,Pop Art,Pop Art_aug_0_1842.jpeg,../train_images\Pop Art\Pop Art_aug_0_1842.jpeg
5624,Pop Art,Pop Art_aug_0_1869.jpeg,../train_images\Pop Art\Pop Art_aug_0_1869.jpeg
5625,Pop Art,Pop Art_aug_0_1878.jpeg,../train_images\Pop Art\Pop Art_aug_0_1878.jpeg
5626,Pop Art,Pop Art_aug_0_1882.jpeg,../train_images\Pop Art\Pop Art_aug_0_1882.jpeg
5627,Pop Art,Pop Art_aug_0_1885.jpeg,../train_images\Pop Art\Pop Art_aug_0_1885.jpeg
